t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3
226,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
227,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
228,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
229,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
230,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
231,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
232,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
233,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
234,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
235,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
236,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
237,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
238,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
239,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
240,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
241,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
242,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
243,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
244,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
245,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
246,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
247,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
248,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
249,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
250,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
251,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
252,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
253,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
254,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
255,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
256,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
257,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
258,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
259,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
260,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
261,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
262,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
263,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
264,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
265,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
266,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
267,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
268,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
269,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
270,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
271,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
272,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
273,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
274,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
275,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
276,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
277,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
278,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
279,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
280,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
281,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
282,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
283,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
284,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
285,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
286,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
287,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
288,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
289,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
290,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
291,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
292,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
293,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
294,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
295,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
296,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
297,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
298,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
299,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
300,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
301,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
302,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
303,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
304,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
305,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
306,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
307,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
308,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
309,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
310,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
311,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
312,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
313,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
314,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
315,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
316,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
317,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
318,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
319,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
320,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
321,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
322,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
323,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
324,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
325,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
326,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
327,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
328,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
329,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
330,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
331,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
332,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
333,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
334,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
335,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
336,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
337,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
338,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
339,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
340,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
341,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
342,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
343,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
344,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
345,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
346,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
347,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
348,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
349,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
350,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
351,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
352,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
353,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
354,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
355,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
356,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
357,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
358,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
359,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
360,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
361,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
362,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
363,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
364,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
365,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
366,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
367,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
368,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
369,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
370,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
371,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
372,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
373,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
374,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
375,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
376,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
377,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
378,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
379,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
380,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
381,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
382,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
383,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
384,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
385,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
386,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
387,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
388,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
389,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
390,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
391,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
392,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
393,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
394,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
395,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
396,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
397,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
398,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
399,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
400,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
401,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
402,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
403,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
404,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
405,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
406,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
407,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
