E,T,R0,R1,R2,R3,R,N_R0,N_R1,N_R2,N_R3,E/V0
221.533,0.995776,8.66658e-20,1.81319e-18,6.78368e-18,5.54005e-18,1.42236e-17,8.70334e-20,1.82088e-18,6.81246e-18,5.56354e-18,2.21533
221.575,0.995778,8.5222e-20,1.78573e-18,6.68331e-18,5.45803e-18,1.40123e-17,8.55833e-20,1.7933e-18,6.71164e-18,5.48117e-18,2.21575
221.618,0.99578,8.39713e-20,1.75961e-18,6.58413e-18,5.37561e-18,1.38033e-17,8.43271e-20,1.76707e-18,6.61203e-18,5.39839e-18,2.21618
221.661,0.995782,8.28688e-20,1.73304e-18,6.48607e-18,5.29599e-18,1.3598e-17,8.32198e-20,1.74038e-18,6.51354e-18,5.31842e-18,2.21661
221.704,0.995784,8.15286e-20,1.70655e-18,6.389e-18,5.21708e-18,1.33942e-17,8.18738e-20,1.71378e-18,6.41605e-18,5.23917e-18,2.21704
221.746,0.995786,8.03619e-20,1.68194e-18,6.2944e-18,5.13851e-18,1.31952e-17,8.0702e-20,1.68905e-18,6.32103e-18,5.16026e-18,2.21746
221.789,0.995788,7.93235e-20,1.65719e-18,6.20062e-18,5.06309e-18,1.30002e-17,7.9659e-20,1.6642e-18,6.22685e-18,5.0845e-18,2.21789
221.832,0.99579,7.79195e-20,1.63246e-18,6.10855e-18,4.98818e-18,1.28071e-17,7.82489e-20,1.63936e-18,6.13437e-18,5.00926e-18,2.21832
221.875,0.995792,7.68403e-20,1.60816e-18,6.01769e-18,4.91433e-18,1.2617e-17,7.71649e-20,1.61496e-18,6.04312e-18,4.9351e-18,2.21875
221.918,0.995794,7.58577e-20,1.58418e-18,5.92793e-18,4.83881e-18,1.24268e-17,7.61781e-20,1.59087e-18,5.95296e-18,4.85924e-18,2.21918
221.96,0.995796,7.46292e-20,1.56089e-18,5.83943e-18,4.7672e-18,1.22421e-17,7.49442e-20,1.56748e-18,5.86408e-18,4.78732e-18,2.2196
222.003,0.995798,7.34564e-20,1.5377e-18,5.75307e-18,4.69797e-18,1.20622e-17,7.37663e-20,1.54418e-18,5.77735e-18,4.71779e-18,2.22003
222.046,0.9958,7.25083e-20,1.51523e-18,5.66765e-18,4.62575e-18,1.18811e-17,7.28141e-20,1.52162e-18,5.69155e-18,4.64526e-18,2.22046
222.089,0.995802,7.14357e-20,1.49202e-18,5.58318e-18,4.55681e-18,1.17035e-17,7.17369e-20,1.49831e-18,5.60672e-18,4.57602e-18,2.22089
222.132,0.995804,7.02436e-20,1.47017e-18,5.49977e-18,4.49106e-18,1.15312e-17,7.05396e-20,1.47636e-18,5.52294e-18,4.50998e-18,2.22132
222.174,0.995806,6.92274e-20,1.44865e-18,5.41853e-18,4.42254e-18,1.13589e-17,6.95189e-20,1.45475e-18,5.44135e-18,4.44116e-18,2.22174
222.217,0.995808,6.83381e-20,1.42667e-18,5.33777e-18,4.35856e-18,1.11913e-17,6.86257e-20,1.43267e-18,5.36024e-18,4.37691e-18,2.22217
222.26,0.99581,6.72648e-20,1.40563e-18,5.25842e-18,4.29171e-18,1.1023e-17,6.75478e-20,1.41154e-18,5.28054e-18,4.30977e-18,2.2226
222.303,0.995812,6.63228e-20,1.38521e-18,5.17993e-18,4.22909e-18,1.08606e-17,6.66018e-20,1.39104e-18,5.20171e-18,4.24688e-18,2.22303
222.346,0.995814,6.53642e-20,1.36457e-18,5.10304e-18,4.16503e-18,1.0698e-17,6.56389e-20,1.37031e-18,5.12449e-18,4.18254e-18,2.22346
222.388,0.995816,6.42533e-20,1.34326e-18,5.02698e-18,4.10279e-18,1.05373e-17,6.45232e-20,1.34891e-18,5.0481e-18,4.12003e-18,2.22388
222.431,0.995818,6.33908e-20,1.32431e-18,4.95159e-18,4.04264e-18,1.03819e-17,6.3657e-20,1.32987e-18,4.97238e-18,4.05962e-18,2.22431
222.474,0.99582,6.26228e-20,1.30498e-18,4.87827e-18,3.98284e-18,1.02287e-17,6.28857e-20,1.31046e-18,4.89874e-18,3.99956e-18,2.22474
222.517,0.995822,6.14761e-20,1.28542e-18,4.80573e-18,3.9229e-18,1.00755e-17,6.17341e-20,1.29081e-18,4.82589e-18,3.93935e-18,2.22517
222.56,0.995824,6.0584e-20,1.26586e-18,4.73518e-18,3.86574e-18,9.92736e-18,6.0838e-20,1.27117e-18,4.75503e-18,3.88195e-18,2.2256
222.603,0.995826,5.98086e-20,1.24706e-18,4.66403e-18,3.80752e-18,9.77841e-18,6.00593e-20,1.25228e-18,4.68358e-18,3.82347e-18,2.22603
222.646,0.995828,5.88609e-20,1.22931e-18,4.59418e-18,3.75145e-18,9.63381e-18,5.91075e-20,1.23446e-18,4.61343e-18,3.76717e-18,2.22646
222.688,0.99583,5.78202e-20,1.21068e-18,4.52597e-18,3.69507e-18,9.48953e-18,5.80623e-20,1.21575e-18,4.54492e-18,3.71054e-18,2.22688
222.731,0.995832,5.709e-20,1.19276e-18,4.45909e-18,3.63994e-18,9.34887e-18,5.73289e-20,1.19775e-18,4.47775e-18,3.65517e-18,2.22731
222.774,0.995834,5.62921e-20,1.17481e-18,4.39266e-18,3.58579e-18,9.20956e-18,5.65275e-20,1.17972e-18,4.41104e-18,3.6008e-18,2.22774
222.817,0.995836,5.54071e-20,1.15704e-18,4.32656e-18,3.53239e-18,9.0714e-18,5.56388e-20,1.16187e-18,4.34465e-18,3.54716e-18,2.22817
222.86,0.995838,5.46544e-20,1.14017e-18,4.26251e-18,3.4793e-18,8.93664e-18,5.48828e-20,1.14493e-18,4.28033e-18,3.49384e-18,2.2286
222.903,0.99584,5.39164e-20,1.12315e-18,4.19949e-18,3.42795e-18,8.8045e-18,5.41416e-20,1.12784e-18,4.21704e-18,3.44227e-18,2.22903
222.946,0.995842,5.29251e-20,1.10633e-18,4.13672e-18,3.37678e-18,8.67276e-18,5.31461e-20,1.11095e-18,4.15399e-18,3.39088e-18,2.22946
222.988,0.995844,5.23044e-20,1.09031e-18,4.07473e-18,3.32616e-18,8.54351e-18,5.25227e-20,1.09486e-18,4.09174e-18,3.34004e-18,2.22988
223.031,0.995846,5.15686e-20,1.07408e-18,4.01424e-18,3.27661e-18,8.4165e-18,5.17837e-20,1.07856e-18,4.03098e-18,3.29027e-18,2.23031
223.074,0.995848,5.07081e-20,1.05845e-18,3.95417e-18,3.22801e-18,8.29134e-18,5.09195e-20,1.06287e-18,3.97065e-18,3.24147e-18,2.23074
223.117,0.99585,4.99472e-20,1.04193e-18,3.89593e-18,3.18041e-18,8.16822e-18,5.01553e-20,1.04628e-18,3.91216e-18,3.19367e-18,2.23117
223.16,0.995852,4.93516e-20,1.02728e-18,3.83819e-18,3.13117e-18,8.04599e-18,4.95572e-20,1.03156e-18,3.85418e-18,3.14421e-18,2.2316
223.203,0.995854,4.85832e-20,1.01125e-18,3.78065e-18,3.0853e-18,7.92578e-18,4.87855e-20,1.01546e-18,3.79639e-18,3.09814e-18,2.23203
223.246,0.995856,4.7751e-20,9.96859e-19,3.72422e-18,3.04034e-18,7.80917e-18,4.79497e-20,1.00101e-18,3.73972e-18,3.05299e-18,2.23246
223.289,0.995858,4.71325e-20,9.81698e-19,3.66873e-18,2.99399e-18,7.69155e-18,4.73286e-20,9.85782e-19,3.68399e-18,3.00644e-18,2.23289
223.332,0.99586,4.64465e-20,9.67174e-19,3.61453e-18,2.94884e-18,7.57699e-18,4.66395e-20,9.71195e-19,3.62956e-18,2.9611e-18,2.23332
223.375,0.995862,4.57083e-20,9.52763e-19,3.56031e-18,2.90608e-18,7.46486e-18,4.58983e-20,9.56722e-19,3.5751e-18,2.91816e-18,2.23375
223.418,0.995864,4.51353e-20,9.38468e-19,3.50769e-18,2.86314e-18,7.35444e-18,4.53227e-20,9.42366e-19,3.52226e-18,2.87504e-18,2.23418
223.461,0.995866,4.44288e-20,9.24272e-19,3.45541e-18,2.81974e-18,7.24384e-18,4.46132e-20,9.28109e-19,3.46975e-18,2.83144e-18,2.23461
223.503,0.995868,4.37175e-20,9.11001e-19,3.40381e-18,2.7772e-18,7.13573e-18,4.38989e-20,9.14781e-19,3.41793e-18,2.78873e-18,2.23503
223.546,0.99587,4.31657e-20,8.97126e-19,3.35261e-18,2.73647e-18,7.02938e-18,4.33447e-20,9.00846e-19,3.36652e-18,2.74782e-18,2.23546
223.589,0.995872,4.25606e-20,8.84306e-19,3.30288e-18,2.69652e-18,6.92627e-18,4.2737e-20,8.87972e-19,3.31657e-18,2.7077e-18,2.23589
223.632,0.995874,4.17666e-20,8.71244e-19,3.25408e-18,2.65499e-18,6.82208e-18,4.19396e-20,8.74854e-19,3.26757e-18,2.66599e-18,2.23632
223.675,0.995876,4.12004e-20,8.57435e-19,3.20541e-18,2.61551e-18,6.71956e-18,4.1371e-20,8.60986e-19,3.21869e-18,2.62634e-18,2.23675
223.718,0.995878,4.07007e-20,8.46127e-19,3.1579e-18,2.57755e-18,6.62227e-18,4.08692e-20,8.4963e-19,3.17097e-18,2.58822e-18,2.23718
223.761,0.99588,3.9981e-20,8.32937e-19,3.11078e-18,2.53823e-18,6.52193e-18,4.01465e-20,8.36383e-19,3.12365e-18,2.54873e-18,2.23761
223.804,0.995882,3.93904e-20,8.20659e-19,3.06446e-18,2.50019e-18,6.42469e-18,3.95533e-20,8.24053e-19,3.07713e-18,2.51052e-18,2.23804
223.847,0.995884,3.88641e-20,8.08657e-19,3.01888e-18,2.46293e-18,6.32933e-18,3.90247e-20,8.12e-19,3.03136e-18,2.47311e-18,2.23847
223.89,0.995885,3.82309e-20,7.96481e-19,2.97363e-18,2.42613e-18,6.23446e-18,3.83889e-20,7.99772e-19,2.98591e-18,2.43615e-18,2.2389
223.933,0.995887,3.76782e-20,7.84443e-19,2.92959e-18,2.3894e-18,6.14111e-18,3.78338e-20,7.87683e-19,2.94168e-18,2.39927e-18,2.23933
223.976,0.995889,3.71486e-20,7.73226e-19,2.88581e-18,2.35544e-18,6.05162e-18,3.73019e-20,7.76417e-19,2.89772e-18,2.36516e-18,2.23976
224.019,0.995891,3.66997e-20,7.61317e-19,2.84306e-18,2.32031e-18,5.96138e-18,3.68511e-20,7.64458e-19,2.85479e-18,2.32988e-18,2.24019
224.062,0.995893,3.59755e-20,7.49747e-19,2.80064e-18,2.28456e-18,5.87092e-18,3.61239e-20,7.52838e-19,2.81219e-18,2.29398e-18,2.24062
224.105,0.995895,3.55123e-20,7.38224e-19,2.7592e-18,2.25044e-18,5.78338e-18,3.56587e-20,7.41266e-19,2.77057e-18,2.25972e-18,2.24105
224.148,0.995897,3.49881e-20,7.28261e-19,2.71739e-18,2.21792e-18,5.69855e-18,3.51323e-20,7.31261e-19,2.72858e-18,2.22705e-18,2.24148
224.191,0.995899,3.44454e-20,7.16868e-19,2.67752e-18,2.18437e-18,5.61321e-18,3.45872e-20,7.1982e-19,2.68855e-18,2.19337e-18,2.24191
224.234,0.995901,3.39409e-20,7.06664e-19,2.63747e-18,2.15148e-18,5.52955e-18,3.40806e-20,7.09572e-19,2.64832e-18,2.16034e-18,2.24234
224.277,0.995903,3.34894e-20,6.95775e-19,2.59813e-18,2.11961e-18,5.44701e-18,3.36272e-20,6.98637e-19,2.60882e-18,2.12833e-18,2.24277
224.32,0.995905,3.29638e-20,6.85585e-19,2.55957e-18,2.08767e-18,5.36579e-18,3.30993e-20,6.88404e-19,2.5701e-18,2.09626e-18,2.2432
224.363,0.995907,3.24554e-20,6.75348e-19,2.52097e-18,2.05714e-18,5.28592e-18,3.25888e-20,6.78124e-19,2.53133e-18,2.06559e-18,2.24363
224.406,0.995909,3.20125e-20,6.653e-19,2.48372e-18,2.0257e-18,5.20674e-18,3.2144e-20,6.68033e-19,2.49393e-18,2.03402e-18,2.24406
224.449,0.995911,3.15434e-20,6.55287e-19,2.44715e-18,1.99514e-18,5.12913e-18,3.1673e-20,6.57978e-19,2.4572e-18,2.00334e-18,2.24449
224.492,0.995913,3.10601e-20,6.45093e-19,2.41028e-18,1.96612e-18,5.05255e-18,3.11876e-20,6.47741e-19,2.42017e-18,1.97419e-18,2.24492
224.535,0.995915,3.06347e-20,6.35755e-19,2.37465e-18,1.93757e-18,4.97861e-18,3.07603e-20,6.38363e-19,2.38439e-18,1.94552e-18,2.24535
224.578,0.995916,3.00459e-20,6.27408e-19,2.33943e-18,1.90698e-18,4.90386e-18,3.01691e-20,6.29981e-19,2.34902e-18,1.9148e-18,2.24578
224.621,0.995918,2.96655e-20,6.17343e-19,2.30432e-18,1.87864e-18,4.82997e-18,2.97871e-20,6.19873e-19,2.31376e-18,1.88634e-18,2.24621
224.664,0.99592,2.93063e-20,6.07936e-19,2.26917e-18,1.85152e-18,4.75793e-18,2.94263e-20,6.10426e-19,2.27846e-18,1.8591e-18,2.24664
224.707,0.995922,2.88246e-20,5.98955e-19,2.23637e-18,1.82412e-18,4.68827e-18,2.89426e-20,6.01407e-19,2.24552e-18,1.83159e-18,2.24707
224.75,0.995924,2.83636e-20,5.90529e-19,2.2026e-18,1.79654e-18,4.61803e-18,2.84797e-20,5.92946e-19,2.21161e-18,1.80389e-18,2.2475
224.793,0.995926,2.80191e-20,5.81102e-19,2.16972e-18,1.76946e-18,4.54829e-18,2.81337e-20,5.83479e-19,2.17859e-18,1.77669e-18,2.24793
224.837,0.995928,2.75215e-20,5.73099e-19,2.13745e-18,1.74388e-18,4.48195e-18,2.7634e-20,5.75443e-19,2.14619e-18,1.75101e-18,2.24837
224.88,0.99593,2.71405e-20,5.63952e-19,2.10577e-18,1.71714e-18,4.41401e-18,2.72514e-20,5.66257e-19,2.11438e-18,1.72416e-18,2.2488
224.923,0.995932,2.68166e-20,5.5571e-19,2.07447e-18,1.69207e-18,4.34906e-18,2.69261e-20,5.5798e-19,2.08294e-18,1.69898e-18,2.24923
224.966,0.995934,2.63553e-20,5.47208e-19,2.0433e-18,1.66578e-18,4.28265e-18,2.6463e-20,5.49442e-19,2.05165e-18,1.67259e-18,2.24966
225.009,0.995936,2.58896e-20,5.396e-19,2.01328e-18,1.64228e-18,4.22105e-18,2.59952e-20,5.41802e-19,2.02149e-18,1.64899e-18,2.25009
225.052,0.995937,2.55822e-20,5.31095e-19,1.98293e-18,1.61627e-18,4.15589e-18,2.56866e-20,5.33262e-19,1.99102e-18,1.62287e-18,2.25052
225.095,0.995939,2.52191e-20,5.23816e-19,1.95319e-18,1.59298e-18,4.0952e-18,2.53219e-20,5.25951e-19,1.96115e-18,1.59948e-18,2.25095
225.138,0.995941,2.47751e-20,5.15511e-19,1.92422e-18,1.56878e-18,4.03329e-18,2.48761e-20,5.17612e-19,1.93207e-18,1.57518e-18,2.25138
225.181,0.995943,2.44123e-20,5.08035e-19,1.8957e-18,1.54609e-18,3.97424e-18,2.45117e-20,5.10105e-19,1.90343e-18,1.55239e-18,2.25181
225.224,0.995945,2.41363e-20,5.00335e-19,1.86756e-18,1.52251e-18,3.91454e-18,2.42345e-20,5.02372e-19,1.87516e-18,1.52871e-18,2.25224
225.267,0.995947,2.37054e-20,4.92938e-19,1.8394e-18,1.5009e-18,3.85694e-18,2.38018e-20,4.94944e-19,1.84689e-18,1.507e-18,2.25267
225.31,0.995949,2.33298e-20,4.85777e-19,1.81237e-18,1.47766e-18,3.79915e-18,2.34247e-20,4.87753e-19,1.81975e-18,1.48368e-18,2.2531
225.354,0.995951,2.30561e-20,4.7839e-19,1.78492e-18,1.45518e-18,3.74154e-18,2.31499e-20,4.80335e-19,1.79217e-18,1.4611e-18,2.25354
225.397,0.995953,2.26902e-20,4.71153e-19,1.75869e-18,1.43288e-18,3.68541e-18,2.27824e-20,4.73068e-19,1.76584e-18,1.4387e-18,2.25397
225.44,0.995955,2.22942e-20,4.64288e-19,1.73221e-18,1.41227e-18,3.63106e-18,2.23848e-20,4.66174e-19,1.73924e-18,1.418e-18,2.2544
225.483,0.995956,2.20611e-20,4.57604e-19,1.70654e-18,1.39192e-18,3.57813e-18,2.21507e-20,4.59462e-19,1.71347e-18,1.39757e-18,2.25483
225.526,0.995958,2.17346e-20,4.50226e-19,1.68065e-18,1.37024e-18,3.52285e-18,2.18228e-20,4.52053e-19,1.68747e-18,1.3758e-18,2.25526
225.569,0.99596,2.13266e-20,4.44011e-19,1.6561e-18,1.34975e-18,3.47119e-18,2.14131e-20,4.45812e-19,1.66282e-18,1.35523e-18,2.25569
225.612,0.995962,2.10931e-20,4.37678e-19,1.63114e-18,1.32951e-18,3.41943e-18,2.11786e-20,4.39452e-19,1.63776e-18,1.3349e-18,2.25612
225.656,0.995964,2.077e-20,4.3089e-19,1.60717e-18,1.31013e-18,3.36896e-18,2.08541e-20,4.32636e-19,1.61368e-18,1.31544e-18,2.25656
225.699,0.995966,2.03984e-20,4.24721e-19,1.58311e-18,1.29053e-18,3.31876e-18,2.0481e-20,4.26441e-19,1.58952e-18,1.29576e-18,2.25699
225.742,0.995968,2.01301e-20,4.1791e-19,1.55913e-18,1.2716e-18,3.26876e-18,2.02116e-20,4.19602e-19,1.56544e-18,1.27675e-18,2.25742
225.785,0.99597,1.98534e-20,4.12007e-19,1.53585e-18,1.25277e-18,3.22048e-18,1.99338e-20,4.13675e-19,1.54207e-18,1.25784e-18,2.25785
225.828,0.995972,1.94938e-20,4.05933e-19,1.51374e-18,1.23397e-18,3.17314e-18,1.95726e-20,4.07575e-19,1.51986e-18,1.23896e-18,2.25828
225.871,0.995973,1.92031e-20,4.00154e-19,1.4907e-18,1.21563e-18,3.12568e-18,1.92807e-20,4.01772e-19,1.49673e-18,1.22054e-18,2.25871
225.914,0.995975,1.90366e-20,3.93656e-19,1.46801e-18,1.1972e-18,3.0779e-18,1.91135e-20,3.95247e-19,1.47394e-18,1.20204e-18,2.25914
225.958,0.995977,1.86034e-20,3.8804e-19,1.44673e-18,1.1795e-18,3.03288e-18,1.86785e-20,3.89608e-19,1.45258e-18,1.18427e-18,2.25958
226.001,0.995979,1.83664e-20,3.82643e-19,1.42515e-18,1.16163e-18,2.98778e-18,1.84406e-20,3.84187e-19,1.4309e-18,1.16632e-18,2.26001
226.044,0.995981,1.81712e-20,3.76365e-19,1.40392e-18,1.14476e-18,2.94322e-18,1.82445e-20,3.77884e-19,1.40959e-18,1.14938e-18,2.26044
226.087,0.995983,1.79031e-20,3.70995e-19,1.38262e-18,1.12746e-18,2.89898e-18,1.79753e-20,3.72491e-19,1.3882e-18,1.13201e-18,2.26087
226.13,0.995985,1.75224e-20,3.65368e-19,1.36218e-18,1.11063e-18,2.8557e-18,1.7593e-20,3.66841e-19,1.36767e-18,1.11511e-18,2.2613
226.174,0.995987,1.73795e-20,3.59879e-19,1.34185e-18,1.09428e-18,2.81339e-18,1.74495e-20,3.61329e-19,1.34726e-18,1.09869e-18,2.26174
226.217,0.995989,1.70629e-20,3.55204e-19,1.32163e-18,1.07777e-18,2.77167e-18,1.71316e-20,3.56634e-19,1.32695e-18,1.08211e-18,2.26217
226.26,0.995991,1.67831e-20,3.49662e-19,1.30225e-18,1.06138e-18,2.73008e-18,1.68507e-20,3.5107e-19,1.30749e-18,1.06565e-18,2.2626
226.303,0.995992,1.66418e-20,3.44154e-19,1.28336e-18,1.04547e-18,2.68963e-18,1.67087e-20,3.45538e-19,1.28852e-18,1.04968e-18,2.26303
226.346,0.995994,1.63211e-20,3.38977e-19,1.264e-18,1.02987e-18,2.64918e-18,1.63868e-20,3.40341e-19,1.26909e-18,1.03402e-18,2.26346
226.39,0.995996,1.6041e-20,3.34149e-19,1.24484e-18,1.01468e-18,2.60971e-18,1.61055e-20,3.35492e-19,1.24984e-18,1.01876e-18,2.2639
226.433,0.995998,1.58532e-20,3.29316e-19,1.22666e-18,9.99783e-19,2.57161e-18,1.59169e-20,3.3064e-19,1.23159e-18,1.0038e-18,2.26433
226.476,0.996,1.56575e-20,3.23787e-19,1.20853e-18,9.84894e-19,2.53287e-18,1.57204e-20,3.25087e-19,1.21338e-18,9.8885e-19,2.26476
226.519,0.996002,1.53845e-20,3.19697e-19,1.19052e-18,9.70586e-19,2.49619e-18,1.54463e-20,3.2098e-19,1.1953e-18,9.74482e-19,2.26519
226.562,0.996004,1.51482e-20,3.14061e-19,1.17264e-18,9.55096e-19,2.45694e-18,1.5209e-20,3.15321e-19,1.17734e-18,9.58928e-19,2.26562
226.606,0.996006,1.49817e-20,3.09864e-19,1.15497e-18,9.41337e-19,2.42116e-18,1.50418e-20,3.11107e-19,1.15961e-18,9.45112e-19,2.26606
226.649,0.996008,1.47344e-20,3.05158e-19,1.13798e-18,9.27674e-19,2.38554e-18,1.47935e-20,3.06382e-19,1.14254e-18,9.31393e-19,2.26649
226.692,0.99601,1.44404e-20,3.00681e-19,1.12098e-18,9.13624e-19,2.34973e-18,1.44983e-20,3.01886e-19,1.12547e-18,9.17285e-19,2.26692
226.735,0.996011,1.43105e-20,2.96425e-19,1.10417e-18,8.99086e-19,2.31399e-18,1.43678e-20,2.97612e-19,1.10859e-18,9.02687e-19,2.26735
226.779,0.996013,1.41097e-20,2.9157e-19,1.08757e-18,8.86027e-19,2.27927e-18,1.41661e-20,2.92737e-19,1.09192e-18,8.89573e-19,2.26779
226.822,0.996015,1.38368e-20,2.8769e-19,1.07148e-18,8.73518e-19,2.24652e-18,1.38922e-20,2.88841e-19,1.07576e-18,8.77013e-19,2.26822
226.865,0.996017,1.37075e-20,2.8351e-19,1.05561e-18,8.59937e-19,2.21276e-18,1.37623e-20,2.84644e-19,1.05983e-18,8.63376e-19,2.26865
226.908,0.996019,1.34975e-20,2.78589e-19,1.03988e-18,8.47098e-19,2.17906e-18,1.35515e-20,2.79703e-19,1.04404e-18,8.50483e-19,2.26908
226.952,0.996021,1.32901e-20,2.74776e-19,1.02421e-18,8.34036e-19,2.14631e-18,1.33432e-20,2.75874e-19,1.0283e-18,8.37368e-19,2.26952
226.995,0.996023,1.30635e-20,2.7077e-19,1.00888e-18,8.22313e-19,2.11503e-18,1.31157e-20,2.71852e-19,1.01291e-18,8.25596e-19,2.26995
227.038,0.996025,1.29286e-20,2.66792e-19,9.94037e-19,8.09303e-19,2.08306e-18,1.29802e-20,2.67857e-19,9.98005e-19,8.12534e-19,2.27038
227.082,0.996026,1.27105e-20,2.62283e-19,9.79162e-19,7.97541e-19,2.0517e-18,1.27612e-20,2.6333e-19,9.83069e-19,8.00723e-19,2.27082
227.125,0.996028,1.25527e-20,2.58758e-19,9.64406e-19,7.85912e-19,2.02163e-18,1.26027e-20,2.5979e-19,9.68251e-19,7.89046e-19,2.27125
227.168,0.99603,1.23723e-20,2.5521e-19,9.50127e-19,7.74294e-19,1.992e-18,1.24216e-20,2.56227e-19,9.53914e-19,7.7738e-19,2.27168
227.211,0.996032,1.20909e-20,2.50846e-19,9.35926e-19,7.62393e-19,1.96126e-18,1.21391e-20,2.51846e-19,9.39654e-19,7.65431e-19,2.27211
227.255,0.996034,1.19514e-20,2.47646e-19,9.21962e-19,7.50751e-19,1.93231e-18,1.1999e-20,2.48632e-19,9.25634e-19,7.53741e-19,2.27255
227.298,0.996036,1.18424e-20,2.4362e-19,9.0815e-19,7.39639e-19,1.90325e-18,1.18896e-20,2.44589e-19,9.11764e-19,7.42583e-19,2.27298
227.341,0.996038,1.16324e-20,2.40525e-19,8.94577e-19,7.28497e-19,1.87523e-18,1.16787e-20,2.41482e-19,8.98136e-19,7.31395e-19,2.27341
227.385,0.996039,1.14346e-20,2.36301e-19,8.81395e-19,7.1767e-19,1.8468e-18,1.148e-20,2.3724e-19,8.849e-19,7.20523e-19,2.27385
227.428,0.996041,1.12926e-20,2.32996e-19,8.6834e-19,7.07281e-19,1.81991e-18,1.13375e-20,2.33922e-19,8.71791e-19,7.10092e-19,2.27428
227.471,0.996043,1.11435e-20,2.29376e-19,8.55223e-19,6.96636e-19,1.79238e-18,1.11877e-20,2.30287e-19,8.58621e-19,6.99404e-19,2.27471
227.515,0.996045,1.09394e-20,2.26506e-19,8.42395e-19,6.85996e-19,1.76584e-18,1.09829e-20,2.27405e-19,8.4574e-19,6.8872e-19,2.27515
227.558,0.996047,1.07967e-20,2.22483e-19,8.29716e-19,6.75676e-19,1.73867e-18,1.08395e-20,2.23366e-19,8.33009e-19,6.78358e-19,2.27558
227.601,0.996049,1.06566e-20,2.19851e-19,8.17715e-19,6.65684e-19,1.71391e-18,1.06988e-20,2.20723e-19,8.20959e-19,6.68324e-19,2.27601
227.645,0.996051,1.04592e-20,2.15868e-19,8.05426e-19,6.55977e-19,1.68773e-18,1.05007e-20,2.16724e-19,8.08619e-19,6.58578e-19,2.27645
227.688,0.996052,1.038e-20,2.13383e-19,7.93212e-19,6.45779e-19,1.66275e-18,1.04211e-20,2.14229e-19,7.96356e-19,6.48339e-19,2.27688
227.731,0.996054,1.02142e-20,2.09573e-19,7.81451e-19,6.36809e-19,1.63805e-18,1.02547e-20,2.10403e-19,7.84546e-19,6.39332e-19,2.27731
227.775,0.996056,9.96099e-21,2.06784e-19,7.69752e-19,6.27193e-19,1.61369e-18,1.00004e-20,2.07602e-19,7.728e-19,6.29676e-19,2.27775
227.818,0.996058,9.85714e-21,2.03686e-19,7.5841e-19,6.17108e-19,1.58906e-18,9.89615e-21,2.04492e-19,7.61412e-19,6.1955e-19,2.27818
227.861,0.99606,9.76548e-21,2.00846e-19,7.47014e-19,6.08586e-19,1.56621e-18,9.80412e-21,2.01641e-19,7.49969e-19,6.10993e-19,2.27861
227.905,0.996062,9.56978e-21,1.9739e-19,7.35902e-19,5.99397e-19,1.54226e-18,9.60762e-21,1.98171e-19,7.38812e-19,6.01767e-19,2.27905
227.948,0.996063,9.39259e-21,1.94724e-19,7.24828e-19,5.90562e-19,1.51951e-18,9.42972e-21,1.95494e-19,7.27693e-19,5.92896e-19,2.27948
227.991,0.996065,9.33945e-21,1.91735e-19,7.13969e-19,5.81001e-19,1.49604e-18,9.37634e-21,1.92493e-19,7.1679e-19,5.83296e-19,2.27991
228.035,0.996067,9.13742e-21,1.88898e-19,7.03432e-19,5.72727e-19,1.47419e-18,9.1735e-21,1.89644e-19,7.0621e-19,5.74988e-19,2.28035
228.078,0.996069,9.00473e-21,1.85861e-19,6.92924e-19,5.64313e-19,1.4521e-18,9.04027e-21,1.86594e-19,6.95659e-19,5.6654e-19,2.28078
228.121,0.996071,8.91512e-21,1.83953e-19,6.82568e-19,5.56203e-19,1.43164e-18,8.95028e-21,1.84678e-19,6.85261e-19,5.58397e-19,2.28121
228.165,0.996073,8.79403e-21,1.80339e-19,6.72557e-19,5.47777e-19,1.40947e-18,8.82871e-21,1.8105e-19,6.75208e-19,5.49937e-19,2.28165
228.208,0.996074,8.58379e-21,1.77931e-19,6.62237e-19,5.38482e-19,1.38723e-18,8.61762e-21,1.78632e-19,6.64847e-19,5.40604e-19,2.28208
228.252,0.996076,8.53185e-21,1.75034e-19,6.52276e-19,5.32075e-19,1.36792e-18,8.56546e-21,1.75723e-19,6.54845e-19,5.34171e-19,2.28252
228.295,0.996078,8.43031e-21,1.72411e-19,6.42565e-19,5.2332e-19,1.34673e-18,8.4635e-21,1.7309e-19,6.45095e-19,5.25381e-19,2.28295
228.338,0.99608,8.18275e-21,1.70201e-19,6.33336e-19,5.15167e-19,1.32689e-18,8.21496e-21,1.7087e-19,6.35829e-19,5.17195e-19,2.28338
228.382,0.996082,8.14152e-21,1.67784e-19,6.23453e-19,5.07647e-19,1.30703e-18,8.17355e-21,1.68444e-19,6.25905e-19,5.09644e-19,2.28382
228.425,0.996083,8.06832e-21,1.65369e-19,6.14439e-19,5.00696e-19,1.28857e-18,8.10004e-21,1.66019e-19,6.16855e-19,5.02665e-19,2.28425
228.469,0.996085,7.84131e-21,1.62749e-19,6.05135e-19,4.92512e-19,1.26824e-18,7.87213e-21,1.63388e-19,6.07513e-19,4.94448e-19,2.28469
